iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1495,458.908,2,20.5423,24.4001,12.8233,1.51883,0.0430526,-0.409529,1.2015,0.222484,0.952746,0.269406,0.912259
1496,454.754,2,20.5419,24.3994,12.8242,1.51891,0.0430467,-0.409513,1.20244,0.222483,0.952772,0.269385,0.912217
1497,450.868,2,20.5414,24.3988,12.8256,1.51889,0.0430433,-0.409492,1.20389,0.222477,0.952891,0.269364,0.912137
1498,457.688,2,20.542,24.398,12.827,1.51886,0.0430441,-0.409509,1.20477,0.222479,0.952934,0.269362,0.912133
1499,456.84,2,20.5422,24.3975,12.8265,1.5188,0.0430469,-0.409522,1.20546,0.222484,0.952886,0.269363,0.912139
1500,451.412,2,20.5421,24.3972,12.8272,1.5188,0.0430429,-0.40952,1.20521,0.222491,0.952801,0.269362,0.912159
1501,453.605,2,20.5416,24.3967,12.8286,1.51882,0.043039,-0.409497,1.20506,0.222488,0.952777,0.269342,0.912235
1502,460.136,2,20.5411,24.396,12.8299,1.51875,0.0430445,-0.409473,1.20589,0.222487,0.952815,0.269332,0.912226
1503,465.943,2,20.5406,24.3952,12.8309,1.51864,0.0430542,-0.409448,1.20737,0.222491,0.952888,0.269339,0.9122
1504,468.582,2,20.5402,24.3942,12.8309,1.51864,0.0430617,-0.40943,1.20863,0.222494,0.95295,0.269343,0.912127
1505,463.457,2,20.5409,24.3939,12.8317,1.51869,0.0430636,-0.409455,1.21021,0.222496,0.952993,0.269344,0.912054
1506,459.341,2,20.541,24.3933,12.8323,1.51872,0.0430647,-0.409463,1.21086,0.222491,0.953097,0.26931,0.912015
1507,459.933,2,20.5416,24.3931,12.8336,1.51882,0.04306,-0.409485,1.21141,0.222505,0.953064,0.269315,0.911956
