iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
8581,467.845,2,6.68701,24.5409,12.3396,1.54539,0.0431786,0.703766,0.244224,0.953035,0.270279,0.938997
8582,464.494,2,6.69109,24.5446,12.3637,1.54419,0.0431718,0.703055,0.243998,0.954396,0.270929,0.939686
8583,467.321,2,6.69935,24.552,12.353,1.5423,0.043213,0.701839,0.243893,0.956453,0.271667,0.939958
8584,462.09,2,6.69814,24.5558,12.3436,1.54253,0.0430988,0.701921,0.243825,0.957464,0.272269,0.940102
8585,471.715,2,6.69129,24.5614,12.35,1.5429,0.0431149,0.70295,0.243777,0.958047,0.27251,0.941309
8586,469.934,2,6.69646,24.5679,12.369,1.5434,0.0431464,0.702073,0.243711,0.957663,0.27271,0.941478
8587,461.915,2,6.70078,24.5718,12.3915,1.54273,0.04313,0.701334,0.243815,0.958698,0.27263,0.941146
8588,481.899,2,6.70009,24.582,12.3695,1.54589,0.0431254,0.701232,0.243826,0.958162,0.273019,0.94107
8589,472.233,2,6.70317,24.5799,12.3633,1.5467,0.0431403,0.700769,0.243899,0.959335,0.27327,0.939853
8590,464.79,2,6.70549,24.5847,12.3706,1.54631,0.0431769,0.700291,0.243775,0.959034,0.273567,0.938895
8591,464.241,2,6.70625,24.5923,12.3801,1.54631,0.0431679,0.699978,0.243639,0.960273,0.273469,0.938981
8592,459.125,2,6.70039,24.6021,12.3921,1.54631,0.0431818,0.700837,0.243576,0.959875,0.273195,0.937651
8593,464.114,2,6.69795,24.6145,12.3769,1.54631,0.0431916,0.70109,0.243519,0.959936,0.272791,0.938679
8594,463.754,2,6.6949,24.6232,12.3785,1.54631,0.0431947,0.701442,0.243384,0.96002,0.272528,0.939262
8595,465.672,2,6.69185,24.6276,12.4042,1.54529,0.0432539,0.701833,0.243227,0.962243,0.271954,0.940125
8596,456.224,2,6.69018,24.6304,12.4317,1.54433,0.0432325,0.702076,0.243155,0.962008,0.271294,0.942086
8597,453.764,2,6.69537,24.6218,12.451,1.5431,0.0432124,0.701258,0.243118,0.962159,0.270769,0.94222
8598,456.942,2,6.69773,24.6123,12.468,1.54225,0.0431227,0.70092,0.243311,0.963004,0.270271,0.944272
8599,464.775,2,6.69281,24.6081,12.4985,1.5402,0.0431936,0.701543,0.243236,0.965004,0.269818,0.945894
8600,466.214,2,6.6926,24.6065,12.539,1.53913,0.0432334,0.701542,0.243257,0.96732,0.269634,0.945924
8601,468.246,2,6.69856,24.6049,12.5589,1.53867,0.0432558,0.70072,0.243318,0.970852,0.269915,0.943592
8602,465.065,2,6.70313,24.6107,12.5624,1.53867,0.0432357,0.700036,0.243427,0.973023,0.269932,0.943003
8603,467.414,2,6.70087,24.6075,12.5467,1.53707,0.0432611,0.700375,0.243499,0.975476,0.270074,0.943932
8604,456.598,2,6.69793,24.5985,12.5521,1.53707,0.0431791,0.700844,0.243506,0.975774,0.270012,0.943698
8605,466.29,2,6.69224,24.6022,12.536,1.53771,0.0431077,0.701738,0.243494,0.975742,0.270025,0.946104
8606,472.231,2,6.68363,24.5989,12.5363,1.53856,0.0430972,0.703132,0.243436,0.975467,0.269913,0.949333
8607,459.707,2,6.67841,24.5952,12.5361,1.53956,0.0430102,0.703892,0.24334,0.97546,0.269628,0.949297
8608,455.771,2,6.67444,24.6035,12.5437,1.53732,0.0430884,0.704432,0.243319,0.973231,0.269221,0.950306
8609,464.189,2,6.6747,24.6091,12.5292,1.53557,0.0430926,0.704483,0.2434,0.973649,0.269353,0.953235
8610,460.175,2,6.66334,24.6158,12.5216,1.53513,0.0430577,0.706263,0.243499,0.973959,0.269336,0.9533
8611,457.142,2,6.66598,24.6123,12.5125,1.53524,0.0430029,0.705986,0.243614,0.973365,0.269057,0.952929
8612,451.15,2,6.66293,24.61,12.506,1.53575,0.0428444,0.706402,0.243564,0.973793,0.269058,0.95119
8613,461.929,2,6.66178,24.6058,12.4839,1.53528,0.042853,0.706609,0.243534,0.974496,0.269041,0.950396
8614,455.64,2,6.66581,24.6058,12.4765,1.53324,0.0428494,0.706104,0.24367,0.973333,0.269486,0.950533
8615,460.791,2,6.66204,24.5976,12.4825,1.53265,0.0428811,0.706597,0.243659,0.973221,0.269197,0.95022
8616,459.944,2,6.65187,24.5835,12.4827,1.53253,0.0429256,0.7083,0.243731,0.973322,0.268709,0.948304
8617,463.146,2,6.64598,24.5781,12.4784,1.53261,0.0429679,0.709366,0.243786,0.974304,0.268239,0.946776
8618,463.281,2,6.641,24.5789,12.4774,1.53261,0.0429862,0.710133,0.243793,0.97495,0.267665,0.947362
8619,464.911,2,6.63748,24.5707,12.4943,1.5332,0.0429868,0.710653,0.243863,0.974616,0.26744,0.947514
8620,464.365,2,6.64327,24.5541,12.5122,1.53359,0.0429496,0.709752,0.24394,0.973935,0.267634,0.948258
8621,463.56,2,6.64842,24.5269,12.521,1.53359,0.042918,0.709148,0.244077,0.973829,0.26787,0.948739
8622,466.166,2,6.6493,24.5128,12.521,1.53359,0.042899,0.708889,0.244041,0.974861,0.268262,0.949121
8623,467.048,2,6.64764,24.503,12.5371,1.53239,0.0429503,0.709209,0.244112,0.974721,0.26883,0.949306
8624,465.024,2,6.64219,24.5036,12.5336,1.53274,0.0428758,0.709945,0.244227,0.973487,0.269423,0.950831
8625,457.365,2,6.64584,24.5057,12.5285,1.53206,0.0428527,0.709282,0.244185,0.971879,0.269978,0.950205
8626,457.463,2,6.64748,24.5116,12.5165,1.53147,0.0427867,0.709085,0.244165,0.971427,0.270294,0.950924
8627,461.742,2,6.64328,24.5241,12.4935,1.53042,0.042817,0.709712,0.244173,0.971081,0.270173,0.951959
8628,465.513,2,6.64896,24.5418,12.4957,1.53079,0.0427724,0.708975,0.244217,0.971321,0.270271,0.953303
8629,457.759,2,6.6528,24.5529,12.4819,1.53213,0.0426568,0.708533,0.244213,0.970262,0.270289,0.95289
8630,460.912,2,6.64806,24.554,12.4721,1.53138,0.0426945,0.709293,0.244291,0.969491,0.269958,0.95344
8631,469.609,2,6.64482,24.553,12.4535,1.53197,0.0426803,0.709826,0.244258,0.971013,0.26978,0.955003
8632,462.429,2,6.64696,24.5605,12.4537,1.53019,0.0427362,0.709527,0.244284,0.971488,0.269599,0.956359
8633,465.715,2,6.64618,24.5713,12.4485,1.53056,0.04273,0.709654,0.244342,0.972231,0.269513,0.956324
8634,465.588,2,6.64679,24.5786,12.438,1.52994,0.0427377,0.709612,0.244326,0.975521,0.269234,0.956574
8635,471.278,2,6.64843,24.5847,12.4326,1.529,0.0428497,0.709282,0.244275,0.976348,0.269157,0.956993
8636,466.476,2,6.65124,24.5841,12.431,1.53013,0.0427774,0.708803,0.244182,0.978199,0.269414,0.956267
8637,474.225,2,6.65406,24.5822,12.4317,1.5318,0.0427704,0.708323,0.244201,0.979599,0.269569,0.955509
8638,470.453,2,6.65329,24.5796,12.4513,1.5318,0.042764,0.708502,0.244289,0.983974,0.269533,0.954227
8639,473.017,2,6.64664,24.5728,12.4739,1.53315,0.0427529,0.709472,0.244308,0.985069,0.269338,0.955309
8640,471.389,2,6.64492,24.564,12.5055,1.53489,0.0427261,0.709596,0.244206,0.986243,0.26928,0.955069
8641,458.661,2,6.64749,24.5469,12.5054,1.53369,0.0427669,0.709097,0.243979,0.986274,0.268922,0.95552
8642,457.176,2,6.65088,24.5319,12.5009,1.53255,0.0427806,0.708388,0.243925,0.985817,0.268566,0.956042
8643,459.634,2,6.65496,24.5162,12.5062,1.53165,0.0427991,0.707647,0.243886,0.986741,0.268116,0.955963
8644,457.767,2,6.65301,24.5033,12.4985,1.53017,0.0427805,0.707967,0.243997,0.988953,0.267705,0.95626
8645,455.039,2,6.65295,24.4991,12.4806,1.52986,0.042723,0.708031,0.243949,0.989135,0.267271,0.956816
8646,455.85,2,6.64676,24.4937,12.4771,1.53061,0.0426177,0.708784,0.243933,0.989297,0.266898,0.956523
8647,455.138,2,6.64456,24.492,12.4893,1.52987,0.0426475,0.708997,0.243748,0.989384,0.266222,0.956011
8648,451.655,2,6.64371,24.4907,12.4925,1.53116,0.0425289,0.709107,0.243648,0.987801,0.265589,0.956065
8649,460.618,2,6.63825,24.5016,12.481,1.53175,0.0425107,0.709988,0.24357,0.989109,0.264902,0.955802
8650,459.225,2,6.63826,24.5146,12.476,1.53221,0.0425095,0.710109,0.243564,0.988981,0.264243,0.955466
8651,462.167,2,6.64124,24.5153,12.4675,1.53161,0.0425761,0.709745,0.24344,0.990118,0.263674,0.95487
8652,458.928,2,6.63925,24.5115,12.4685,1.53161,0.0425805,0.710134,0.243322,0.991069,0.263078,0.954118
8653,466.218,2,6.63187,24.5064,12.4553,1.53333,0.0425702,0.711273,0.24328,0.990564,0.26274,0.953558
8654,464.901,2,6.63112,24.4995,12.4544,1.53507,0.0424761,0.711339,0.243284,0.991346,0.262806,0.952832
8655,466.557,2,6.6326,24.4769,12.4329,1.5357,0.0424588,0.711051,0.243238,0.990954,0.263035,0.953253
8656,470.094,2,6.63476,24.4609,12.4336,1.53613,0.0424261,0.710672,0.243291,0.992075,0.263716,0.953128
8657,464.169,2,6.62903,24.4428,12.4425,1.53514,0.0424448,0.711447,0.243268,0.991647,0.264441,0.952952
8658,467.108,2,6.62819,24.4316,12.4266,1.53592,0.0424054,0.711499,0.243227,0.992212,0.26502,0.952004
8659,473.162,2,6.63256,24.4216,12.4201,1.53497,0.0425242,0.710761,0.243258,0.991922,0.265421,0.951958
8660,460.872,2,6.63412,24.4144,12.4316,1.53363,0.0425478,0.710488,0.243153,0.993959,0.265499,0.951279
8661,464.955,2,6.63804,24.3959,12.4389,1.53296,0.042544,0.709745,0.243083,0.996094,0.26533,0.952575
8662,470.673,2,6.64549,24.3865,12.4562,1.53358,0.0426079,0.70859,0.242972,0.995653,0.265447,0.952121
8663,459.072,2,6.64462,24.3865,12.4616,1.53183,0.0426573,0.708802,0.2429,0.996002,0.265524,0.95199
8664,457.549,2,6.64479,24.3774,12.4726,1.53107,0.0426015,0.708724,0.242825,0.997253,0.265351,0.953194
8665,470.011,2,6.64567,24.3703,12.4907,1.53243,0.0425852,0.708718,0.242883,0.996807,0.265309,0.954053
8666,470.113,2,6.64604,24.3729,12.4921,1.53266,0.0426437,0.708656,0.243038,0.9968,0.264878,0.954722
8667,472.835,2,6.64272,24.3849,12.4811,1.53411,0.0426433,0.709242,0.242973,0.998298,0.264669,0.955089
8668,467.043,2,6.63874,24.3892,12.4678,1.53405,0.0427006,0.709855,0.242978,0.998535,0.264163,0.955763
8669,461.151,2,6.6343,24.4029,12.4563,1.53365,0.0427219,0.710541,0.242923,0.998164,0.263855,0.956391
8670,461.625,2,6.63649,24.4151,12.444,1.53466,0.0426613,0.71017,0.242827,0.998486,0.26361,0.95645
8671,467.689,2,6.6354,24.4263,12.4562,1.53466,0.0426849,0.710308,0.242857,0.998825,0.263416,0.957883
8672,463.892,2,6.63678,24.4264,12.4655,1.53356,0.042728,0.710157,0.242873,0.999991,0.263289,0.957933
8673,470.973,2,6.63147,24.43,12.4821,1.5341,0.0427464,0.711004,0.242985,1.00183,0.262954,0.958173
8674,472.032,2,6.63483,24.4437,12.4744,1.5341,0.0427844,0.710363,0.243049,1.00467,0.262853,0.957978
8675,464.008,2,6.6392,24.459,12.4646,1.5331,0.0427806,0.709713,0.243062,1.0047,0.263171,0.959459
8676,467.45,2,6.64081,24.4699,12.4508,1.53237,0.0428513,0.709504,0.242966,1.00339,0.263482,0.960156
8677,471.516,2,6.63904,24.4764,12.4443,1.53191,0.0429289,0.709962,0.242885,1.00238,0.263977,0.960945
8678,461.022,2,6.63977,24.4784,12.4554,1.5319,0.0428476,0.709842,0.24294,1.00221,0.264326,0.961851
8679,465.218,2,6.63703,24.483,12.4649,1.53259,0.0427922,0.710183,0.242895,1.00288,0.264568,0.961617
8680,466.059,2,6.635,24.4838,12.4581,1.53259,0.0427717,0.710683,0.242951,1.00376,0.265035,0.960365
8681,461.663,2,6.63551,24.4881,12.4302,1.53259,0.0427241,0.710806,0.242987,1.00368,0.265132,0.961649
8682,466.992,2,6.62883,24.4962,12.4084,1.53259,0.0427215,0.711969,0.243046,1.00321,0.265325,0.962474
8683,476.453,2,6.62802,24.5021,12.397,1.53338,0.0427927,0.712183,0.24303,1.00439,0.26528,0.96206
8684,462.352,2,6.62688,24.5104,12.4159,1.53293,0.0428083,0.712415,0.243004,1.00468,0.265461,0.960973
8685,463.531,2,6.62176,24.5171,12.4231,1.53247,0.0428626,0.71317,0.242931,1.00488,0.265405,0.959704
8686,455.938,2,6.61788,24.5127,12.4376,1.53082,0.042878,0.713782,0.243037,1.00541,0.265009,0.959668
8687,462.019,2,6.61968,24.5087,12.4514,1.5326,0.0427641,0.713538,0.243063,1.00557,0.264391,0.960747
8688,462.051,2,6.61945,24.5005,12.4624,1.5326,0.0427471,0.713578,0.243125,1.00719,0.263891,0.961255
8689,463.904,2,6.61964,24.49,12.4648,1.5326,0.0427549,0.713538,0.243157,1.00922,0.263512,0.960675
8690,457.242,2,6.60691,24.4906,12.4685,1.53371,0.0426962,0.715342,0.243033,1.00783,0.263325,0.959588
8691,458.101,2,6.60619,24.4917,12.469,1.53371,0.0427015,0.715522,0.242896,1.00724,0.263068,0.958906
8692,457.692,2,6.60954,24.483,12.4664,1.53447,0.0426632,0.715105,0.242876,1.00661,0.262412,0.958973
8693,465.824,2,6.60496,24.4855,12.4629,1.5356,0.0426666,0.715814,0.24294,1.00539,0.26204,0.959046
8694,460.235,2,6.6034,24.4923,12.47,1.5356,0.0426688,0.716093,0.242935,1.00436,0.261705,0.960044
8695,458.954,2,6.60695,24.4841,12.4878,1.53409,0.042636,0.715528,0.242964,1.00466,0.261972,0.961567
8696,460.209,2,6.60737,24.4755,12.516,1.53263,0.0426103,0.715496,0.243058,1.00651,0.261829,0.963044
8697,454.081,2,6.60378,24.4693,12.5303,1.53126,0.0426238,0.716178,0.243052,1.00626,0.261712,0.962386
8698,466.924,2,6.60116,24.458,12.5467,1.53126,0.0426253,0.716469,0.243059,1.00814,0.261653,0.962367
8699,465.45,2,6.60079,24.4456,12.5531,1.53144,0.0426549,0.716511,0.243002,1.00883,0.261522,0.96145
8700,462.745,2,6.59831,24.4349,12.5707,1.53144,0.0426866,0.71693,0.243061,1.0082,0.261371,0.960876
8701,461.514,2,6.59879,24.4261,12.5682,1.53262,0.0426322,0.716905,0.243122,1.00841,0.261018,0.960096
8702,459.594,2,6.59741,24.4215,12.5708,1.53408,0.0425213,0.717147,0.243063,1.00806,0.261032,0.959625
8703,465.179,2,6.59859,24.4214,12.5583,1.53552,0.0424885,0.717006,0.243112,1.00823,0.260793,0.958634
8704,459.021,2,6.59945,24.42,12.5489,1.53552,0.0424616,0.717036,0.243183,1.0076,0.260568,0.958952
8705,468.436,2,6.60349,24.421,12.5368,1.53604,0.0424777,0.716448,0.243134,1.00779,0.260474,0.959444
8706,461.383,2,6.60529,24.419,12.5348,1.53571,0.0424618,0.716191,0.242991,1.00828,0.260603,0.959718
8707,466.613,2,6.60679,24.4136,12.5318,1.53671,0.0424772,0.715952,0.243028,1.00698,0.260555,0.959228
8708,469.279,2,6.60846,24.4115,12.5633,1.537,0.042456,0.715629,0.243055,1.00705,0.26054,0.9619
8709,465.386,2,6.60816,24.4122,12.5695,1.53843,0.0423891,0.715727,0.243019,1.00706,0.260333,0.962813
8710,468.533,2,6.61495,24.4119,12.5965,1.53843,0.0424203,0.714807,0.24301,1.00886,0.260025,0.963619
8711,467.098,2,6.61708,24.4087,12.6057,1.53797,0.042483,0.714684,0.243116,1.01059,0.25975,0.962588
8712,457.241,2,6.61499,24.4089,12.6225,1.53663,0.0425044,0.715067,0.243115,1.01205,0.259506,0.961679
8713,461.975,2,6.62197,24.4008,12.6491,1.53716,0.0424688,0.713958,0.243197,1.01233,0.259473,0.960693
8714,455.608,2,6.62656,24.3932,12.6632,1.53657,0.0424616,0.713248,0.243172,1.01216,0.259333,0.959711
8715,445.004,2,6.63173,24.3895,12.6609,1.53494,0.0424345,0.712413,0.243062,1.01206,0.259245,0.957521
8716,455.177,2,6.62964,24.3937,12.6569,1.53473,0.0423783,0.712704,0.242979,1.01125,0.259522,0.956973
8717,456.977,2,6.62869,24.3977,12.6452,1.53513,0.0423331,0.712907,0.242933,1.01054,0.25936,0.956664
8718,450.133,2,6.63187,24.3982,12.631,1.53487,0.0422713,0.712459,0.242843,1.00925,0.259327,0.956087
8719,465.321,2,6.63825,24.3945,12.627,1.53602,0.0422448,0.711572,0.242889,1.00834,0.259032,0.957231
8720,454.492,2,6.63797,24.391,12.6251,1.53602,0.0421814,0.711629,0.243008,1.00688,0.259137,0.95701
8721,460.743,2,6.63719,24.3893,12.6277,1.53648,0.0421499,0.711753,0.24305,1.00599,0.259331,0.956324
8722,458.607,2,6.63194,24.3893,12.6333,1.53595,0.0421617,0.712589,0.243193,1.00533,0.259292,0.955718
8723,455.339,2,6.63652,24.3861,12.6343,1.53599,0.0421151,0.71187,0.243302,1.00368,0.259206,0.955806
8724,452.289,2,6.6372,24.386,12.6263,1.53488,0.0421175,0.711663,0.243315,1.00209,0.259188,0.955303
8725,461.476,2,6.63753,24.3843,12.6289,1.53488,0.0421498,0.711544,0.243324,1.00065,0.259348,0.954285
8726,467.521,2,6.64054,24.3854,12.615,1.53535,0.0421456,0.71097,0.243236,1.0028,0.25948,0.953143
8727,462.101,2,6.64247,24.3865,12.6052,1.53608,0.0421112,0.7107,0.243171,1.00329,0.25943,0.952555
8728,457.865,2,6.64686,24.3864,12.6014,1.53546,0.0421193,0.70995,0.243086,1.00259,0.25952,0.952311
8729,454.768,2,6.64602,24.3839,12.5872,1.53382,0.0421327,0.709947,0.243023,1.00111,0.259968,0.952308
8730,459.163,2,6.65087,24.373,12.5707,1.53367,0.0420744,0.709257,0.243047,0.999105,0.26057,0.953421
8731,457.465,2,6.65973,24.3613,12.5634,1.53367,0.0420487,0.707815,0.242997,0.99882,0.260913,0.951967
8732,466.922,2,6.6652,24.3528,12.5651,1.53482,0.0420565,0.706958,0.242952,0.99818,0.261279,0.950227
8733,463.337,2,6.66061,24.3334,12.5788,1.53542,0.0420352,0.707628,0.24304,0.998707,0.261463,0.9486
8734,457.177,2,6.66505,24.3229,12.601,1.5351,0.0420013,0.706868,0.243048,0.999931,0.261576,0.946953
8735,458.538,2,6.65257,24.3092,12.6253,1.53554,0.0419782,0.708695,0.24295,1.00075,0.261434,0.945283
8736,461.82,2,6.65027,24.2986,12.6594,1.53417,0.0420431,0.708919,0.242827,1.00201,0.261547,0.944264
8737,458.374,2,6.64831,24.2915,12.7019,1.53417,0.0419978,0.709179,0.242931,1.00266,0.261635,0.943744
8738,461.288,2,6.63808,24.2819,12.7218,1.53347,0.042012,0.710623,0.242782,1.00375,0.261792,0.943572
8739,460.212,2,6.6333,24.2651,12.7325,1.53419,0.0419706,0.711264,0.242625,1.00322,0.262002,0.942976
8740,464.035,2,6.62957,24.2561,12.7362,1.53606,0.0418821,0.711852,0.24253,1.00316,0.262063,0.942868
8741,459.615,2,6.61926,24.2477,12.7366,1.5364,0.041819,0.713333,0.242493,1.00265,0.261977,0.944429
8742,451.574,2,6.6071,24.2478,12.7455,1.53588,0.0417804,0.7152,0.242373,1.00175,0.261835,0.944927
8743,453.524,2,6.60634,24.2411,12.7546,1.5347,0.0417796,0.715258,0.242278,1.00133,0.261621,0.945795
8744,465.175,2,6.60979,24.232,12.7837,1.5347,0.0418196,0.714731,0.242231,1.00252,0.261134,0.946507
8745,458.705,2,6.61398,24.2258,12.7968,1.53578,0.0417813,0.714058,0.242206,1.00216,0.260545,0.946678
8746,455.541,2,6.61583,24.215,12.8048,1.53685,0.0417255,0.713938,0.242216,1.00253,0.259917,0.945773
8747,457.403,2,6.61414,24.2046,12.8143,1.53748,0.0416662,0.714192,0.242293,1.00383,0.259352,0.945332
8748,457.358,2,6.60971,24.199,12.8086,1.53748,0.041621,0.714835,0.242327,1.00506,0.258847,0.94566
8749,456.737,2,6.61353,24.197,12.812,1.53816,0.0415938,0.714214,0.242369,1.0042,0.258409,0.945268
8750,460.837,2,6.61581,24.1859,12.8134,1.53903,0.0415805,0.713909,0.242446,1.00391,0.258234,0.943926
8751,461.21,2,6.61679,24.1769,12.8299,1.53967,0.0416016,0.71366,0.242533,1.00339,0.257902,0.942508
8752,454.268,2,6.61405,24.1669,12.8349,1.53894,0.0416112,0.714095,0.242515,1.00347,0.257687,0.941618
8753,464.256,2,6.61519,24.1608,12.83,1.53958,0.0416102,0.713807,0.242614,1.00355,0.25728,0.942097
8754,453.098,2,6.62228,24.1514,12.8407,1.53907,0.0415983,0.712765,0.242641,1.00356,0.256615,0.942745
8755,452.935,2,6.62637,24.1604,12.8419,1.53845,0.0416225,0.712065,0.242641,1.00324,0.255957,0.942417
8756,455.565,2,6.62872,24.1722,12.8464,1.53677,0.0416881,0.711696,0.242668,1.00317,0.255958,0.941072
8757,460.711,2,6.63379,24.1818,12.8507,1.53631,0.0417517,0.710934,0.242593,1.00317,0.25568,0.940389
8758,464.762,2,6.63286,24.1869,12.8445,1.53631,0.0418072,0.711042,0.242576,1.00384,0.255306,0.940352
8759,471.096,2,6.63536,24.1945,12.8411,1.53584,0.0418933,0.710536,0.242476,1.00469,0.25547,0.940401
8760,477.599,2,6.63928,24.1993,12.8355,1.53593,0.0419777,0.709937,0.242485,1.00593,0.255649,0.940972
8761,469.218,2,6.63933,24.201,12.8379,1.53413,0.0421187,0.709916,0.242393,1.00656,0.2557,0.941105
8762,471.815,2,6.64379,24.2088,12.8287,1.53356,0.0422565,0.709307,0.242493,1.00685,0.255599,0.939756
8763,470.568,2,6.64969,24.2132,12.8336,1.53306,0.0423382,0.708546,0.242645,1.00775,0.25571,0.939156
8764,464.621,2,6.64952,24.2028,12.8549,1.53346,0.0422656,0.708623,0.242732,1.01057,0.255994,0.938296
8765,458.832,2,6.652,24.1895,12.8672,1.53258,0.0422591,0.708216,0.242692,1.01287,0.255989,0.937553
8766,461.108,2,6.64758,24.1795,12.8767,1.53233,0.0422034,0.708821,0.242677,1.01595,0.255898,0.937721
8767,464.965,2,6.64396,24.1752,12.8827,1.53233,0.0422022,0.709251,0.242658,1.01734,0.255983,0.937734
8768,463.769,2,6.6421,24.1723,12.8987,1.53287,0.0421549,0.709474,0.242652,1.01931,0.256063,0.937066
8769,473.689,2,6.64141,24.17,12.9228,1.53391,0.0421239,0.709475,0.242692,1.02223,0.256181,0.937179
8770,464.83,2,6.63996,24.1704,12.95,1.53447,0.0420799,0.709587,0.242675,1.02392,0.256286,0.936808
8771,468.294,2,6.63978,24.1689,12.9595,1.53392,0.0421673,0.709456,0.242599,1.0249,0.256199,0.936238
8772,458.279,2,6.64059,24.1635,12.9689,1.53318,0.0421844,0.709343,0.242692,1.02483,0.256191,0.935483
8773,463.022,2,6.64304,24.1642,12.9694,1.53349,0.0421837,0.70902,0.24281,1.02424,0.255894,0.936412
8774,473.178,2,6.63784,24.1654,12.9593,1.53471,0.0422029,0.709697,0.242641,1.02611,0.255537,0.937251
8775,466.608,2,6.63221,24.1627,12.9532,1.5358,0.0421576,0.710498,0.242563,1.02833,0.255113,0.938036
8776,463.489,2,6.63058,24.1554,12.9401,1.53684,0.0421223,0.710854,0.242551,1.02995,0.25469,0.937687
8777,460.947,2,6.63366,24.1484,12.9433,1.53596,0.0421549,0.710276,0.24243,1.02994,0.254596,0.938649
8778,463.7,2,6.63342,24.1387,12.9545,1.53422,0.0422326,0.710291,0.242359,1.03051,0.254673,0.939378
8779,461.358,2,6.63205,24.129,12.9442,1.53493,0.0421611,0.71047,0.242441,1.03024,0.254558,0.940495
8780,461.31,2,6.63775,24.132,12.929,1.5351,0.0421141,0.709625,0.242364,1.02989,0.25449,0.942601
8781,458.16,2,6.63876,24.136,12.925,1.53405,0.0421089,0.709519,0.242379,1.0302,0.254546,0.943305
8782,470.185,2,6.63611,24.1419,12.9254,1.53273,0.0421872,0.709958,0.242478,1.03178,0.254612,0.944069
8783,462.172,2,6.63206,24.1389,12.9193,1.53202,0.042193,0.710542,0.242622,1.03239,0.254574,0.944486
8784,454.712,2,6.63688,24.1359,12.9178,1.53225,0.0421024,0.709767,0.242685,1.0323,0.254408,0.945001
8785,468.045,2,6.63858,24.1334,12.9378,1.53203,0.0421243,0.709454,0.242647,1.0349,0.254215,0.945342
8786,469.694,2,6.63778,24.1301,12.9421,1.53177,0.0421584,0.709515,0.242632,1.03682,0.254053,0.946229
8787,459.474,2,6.63696,24.1302,12.9463,1.5302,0.0422112,0.70963,0.242647,1.03666,0.254059,0.946468
8788,463.627,2,6.63989,24.1309,12.9526,1.52891,0.0422859,0.709098,0.242626,1.03608,0.254146,0.946774
8789,469.389,2,6.63671,24.1353,12.9441,1.52978,0.0422817,0.709668,0.242653,1.03566,0.254563,0.946437
8790,468.733,2,6.63241,24.1399,12.9465,1.5291,0.0423485,0.710302,0.24268,1.03487,0.254888,0.946904
8791,452.696,2,6.63072,24.1359,12.9423,1.52816,0.0423399,0.71054,0.242715,1.03277,0.255226,0.946211
8792,449.895,2,6.63123,24.1309,12.9385,1.52814,0.0422569,0.710444,0.242716,1.03092,0.255455,0.945589
8793,461.96,2,6.6292,24.1303,12.9286,1.52902,0.0422043,0.710875,0.24282,1.02963,0.256037,0.944201
8794,466.601,2,6.6316,24.1315,12.9366,1.52793,0.0422468,0.710521,0.242941,1.02921,0.256608,0.944467
8795,464.124,2,6.62663,24.1318,12.9414,1.52749,0.0422669,0.711305,0.242946,1.02934,0.256997,0.943811
8796,466.251,2,6.62484,24.1315,12.956,1.52843,0.0422278,0.711509,0.242925,1.03011,0.257203,0.943249
