iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V1_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
14053,11.3703,2,20.6221,27.6885,15.5455,1.3392,0.0663978,-0.520898,-0.409298,10.5226,-1.67802,-10.3019,0.265378,2.27264,0.312351,3.09164e-08
14054,4.00063,2,20.6221,27.6885,15.5455,1.3392,0.0663976,-0.520898,-0.409296,10.5232,-1.67803,-10.3019,0.265377,2.2727,0.312351,3.09166e-08
14055,0.976365,2,20.6221,27.6886,15.5455,1.33921,0.0663975,-0.520897,-0.409294,10.524,-1.67806,-10.3019,0.265377,2.27275,0.312351,3.09163e-08
14056,3.79401,2,20.6221,27.6887,15.5455,1.3392,0.0663983,-0.520885,-0.409294,10.5248,-1.67806,-10.3019,0.265377,2.27276,0.312348,3.09169e-08
14057,-1.09842,2,20.6222,27.6887,15.5455,1.3392,0.0663983,-0.520875,-0.409298,10.5248,-1.67804,-10.3019,0.265377,2.27277,0.312345,3.09171e-08
14058,1.06647,2,20.6223,27.6887,15.5455,1.33921,0.0663982,-0.520867,-0.409301,10.5252,-1.67807,-10.3019,0.265377,2.27279,0.312343,3.09175e-08
14059,-2.35542,2,20.6223,27.6888,15.5455,1.33919,0.0663991,-0.520862,-0.409301,10.525,-1.67805,-10.3019,0.265378,2.27277,0.312345,3.09176e-08
14060,-4.45815,2,20.6223,27.6887,15.5455,1.3392,0.0663989,-0.520851,-0.409301,10.5244,-1.67805,-10.3019,0.265378,2.27274,0.312347,3.09175e-08
14061,-2.41272,2,20.6223,27.6887,15.5455,1.3392,0.0663991,-0.520846,-0.409299,10.5243,-1.67806,-10.3019,0.265377,2.27275,0.312346,3.09174e-08
14062,-2.63422,2,20.6223,27.6887,15.5455,1.33921,0.0663985,-0.52084,-0.409298,10.5243,-1.67807,-10.3019,0.265377,2.27279,0.312345,3.09171e-08
14063,6.22555,2,20.6223,27.6887,15.5455,1.33922,0.0663987,-0.520839,-0.409299,10.5238,-1.67806,-10.3019,0.265376,2.27282,0.312345,3.09173e-08
14064,-3.34767,2,20.6223,27.6886,15.5455,1.33922,0.0663986,-0.520839,-0.409298,10.5235,-1.67803,-10.3019,0.265377,2.27281,0.312345,3.09171e-08
14065,2.22947,2,20.6223,27.6885,15.5455,1.33925,0.0663978,-0.520834,-0.409301,10.5236,-1.678,-10.3019,0.265378,2.27283,0.312344,3.09171e-08
14066,-11.3406,2,20.6223,27.6885,15.5455,1.33925,0.0663972,-0.520832,-0.409301,10.5236,-1.67801,-10.3019,0.265378,2.27279,0.312343,3.09167e-08
14067,-11.7831,2,20.6223,27.6883,15.5455,1.33925,0.0663967,-0.520833,-0.409302,10.5234,-1.67801,-10.3019,0.265378,2.27276,0.312341,3.09167e-08
14068,-11.957,2,20.6223,27.6884,15.5455,1.33924,0.0663964,-0.520844,-0.409301,10.5238,-1.67801,-10.3019,0.265376,2.27274,0.312343,3.09163e-08
14069,-4.23416,2,20.6224,27.6883,15.5455,1.33925,0.0663959,-0.520844,-0.409303,10.524,-1.67799,-10.3019,0.265376,2.27272,0.312346,3.09164e-08
14070,1.96692,2,20.6224,27.6883,15.5455,1.33924,0.0663972,-0.520855,-0.409305,10.5239,-1.67798,-10.3019,0.265374,2.2727,0.312346,3.09166e-08
14071,-5.03057,2,20.6224,27.6884,15.5455,1.33924,0.0663973,-0.520859,-0.409304,10.5241,-1.67799,-10.3019,0.265373,2.27264,0.31235,3.09166e-08
14072,-3.21331,2,20.6224,27.6885,15.5455,1.33924,0.0663969,-0.520846,-0.409306,10.5237,-1.67799,-10.3019,0.265374,2.27262,0.312352,3.09168e-08
14073,-2.45421,2,20.6225,27.6886,15.5455,1.33925,0.0663963,-0.520829,-0.409306,10.5232,-1.67801,-10.3019,0.265375,2.2726,0.312352,3.09168e-08
14074,6.38637,2,20.6224,27.6886,15.5455,1.33926,0.0663962,-0.520805,-0.409304,10.5232,-1.678,-10.3019,0.265377,2.27256,0.312356,3.09183e-08
14075,-2.95056,2,20.6224,27.6886,15.5455,1.33927,0.0663951,-0.520806,-0.409303,10.5229,-1.67802,-10.3019,0.265376,2.27257,0.312359,3.09188e-08
14076,-1.26169,2,20.6225,27.6887,15.5455,1.33927,0.0663951,-0.520818,-0.409303,10.5232,-1.67803,-10.3019,0.265375,2.27259,0.312359,3.09189e-08
14077,-2.96665,2,20.6224,27.6888,15.5455,1.33927,0.066395,-0.520811,-0.409301,10.5232,-1.67805,-10.3019,0.265376,2.2726,0.312357,3.09185e-08
14078,-8.33107,2,20.6224,27.6887,15.5455,1.33927,0.0663945,-0.520801,-0.4093,10.5232,-1.67804,-10.3019,0.265376,2.27259,0.312358,3.09183e-08
14079,-6.64968,2,20.6223,27.6886,15.5455,1.33929,0.0663932,-0.520786,-0.4093,10.5236,-1.67802,-10.3019,0.265378,2.27257,0.31236,3.09182e-08
14080,-8.14063,2,20.6223,27.6885,15.5455,1.3393,0.0663923,-0.520785,-0.409298,10.5235,-1.67801,-10.3019,0.265378,2.27255,0.312361,3.09179e-08
14081,-2.93906,2,20.6222,27.6884,15.5455,1.33929,0.0663925,-0.520775,-0.409296,10.5236,-1.67802,-10.3019,0.265379,2.27258,0.312361,3.09173e-08
14082,1.82914,2,20.6221,27.6883,15.5455,1.33928,0.066393,-0.520771,-0.409294,10.5234,-1.67801,-10.3019,0.26538,2.27258,0.312362,3.09179e-08
14083,-0.795425,2,20.6221,27.6883,15.5455,1.33928,0.066393,-0.520768,-0.40929,10.5232,-1.67801,-10.3019,0.26538,2.27255,0.312362,3.09186e-08
14084,1.31061,2,20.622,27.6882,15.5455,1.3393,0.0663927,-0.520765,-0.409289,10.5229,-1.67799,-10.3019,0.265382,2.27252,0.312366,3.0918e-08
14085,-1.57781,2,20.622,27.6883,15.5455,1.3393,0.0663924,-0.520757,-0.409287,10.5226,-1.67797,-10.3019,0.265383,2.27257,0.312367,3.09174e-08
14086,-4.69544,2,20.622,27.6882,15.5455,1.33931,0.0663918,-0.520758,-0.409288,10.5223,-1.67796,-10.3019,0.265383,2.27256,0.312367,3.09175e-08
14087,-5.40651,2,20.622,27.6882,15.5455,1.33931,0.0663917,-0.520749,-0.409288,10.5226,-1.67794,-10.3019,0.265383,2.27255,0.312366,3.09175e-08
14088,-7.13694,2,20.6221,27.6882,15.5455,1.33932,0.0663918,-0.52074,-0.409289,10.5226,-1.67795,-10.3019,0.265382,2.27256,0.312364,3.09168e-08
14089,5.48908,2,20.6221,27.6881,15.5455,1.33932,0.0663927,-0.520751,-0.409291,10.5226,-1.67792,-10.3019,0.265381,2.27255,0.312366,3.09169e-08
14090,-0.903431,2,20.6222,27.6881,15.5455,1.33933,0.066393,-0.520753,-0.409294,10.5227,-1.67788,-10.3019,0.26538,2.27254,0.312367,3.09162e-08
14091,0.725545,2,20.6222,27.688,15.5455,1.33934,0.0663928,-0.520754,-0.409297,10.5223,-1.67789,-10.3019,0.265379,2.27254,0.312365,3.09162e-08
14092,1.96817,2,20.6223,27.688,15.5455,1.33934,0.0663934,-0.520767,-0.409302,10.5221,-1.6779,-10.3019,0.265378,2.27253,0.312366,3.09166e-08
14093,1.45094,2,20.6224,27.688,15.5455,1.33932,0.0663946,-0.520776,-0.409304,10.522,-1.67787,-10.3019,0.265378,2.27255,0.312367,3.09165e-08
14094,7.98303,2,20.6224,27.688,15.5455,1.33931,0.066395,-0.520779,-0.409304,10.5223,-1.67785,-10.3019,0.265379,2.2726,0.312367,3.0917e-08
14095,-4.02186,2,20.6223,27.6879,15.5455,1.33933,0.0663947,-0.520781,-0.409302,10.5224,-1.67783,-10.3019,0.265378,2.27259,0.312369,3.09165e-08
14096,-0.222847,2,20.6223,27.6879,15.5455,1.33932,0.0663955,-0.520786,-0.409302,10.5225,-1.67782,-10.3019,0.265377,2.27258,0.31237,3.09163e-08
14097,-6.77709,2,20.6223,27.6879,15.5455,1.33932,0.0663957,-0.520785,-0.409301,10.5226,-1.67781,-10.3019,0.265377,2.27257,0.31237,3.0916e-08
14098,-2.85962,2,20.6224,27.6879,15.5455,1.33931,0.0663966,-0.520783,-0.409302,10.5227,-1.67783,-10.3019,0.265377,2.27255,0.31237,3.09154e-08
14099,4.91253,2,20.6225,27.688,15.5455,1.33932,0.0663971,-0.520791,-0.409305,10.5225,-1.67785,-10.3019,0.265376,2.27255,0.312368,3.09159e-08
14100,-6.86542,2,20.6226,27.688,15.5455,1.33931,0.0663972,-0.520805,-0.409311,10.5224,-1.67785,-10.3019,0.265375,2.27254,0.312367,3.09157e-08
14101,-3.55643,2,20.6226,27.688,15.5455,1.33931,0.0663971,-0.520806,-0.409312,10.5223,-1.67784,-10.3019,0.265375,2.27252,0.312367,3.0916e-08
14102,5.31032,2,20.6226,27.6879,15.5455,1.33932,0.0663978,-0.520813,-0.409312,10.5219,-1.67783,-10.3019,0.265374,2.27248,0.312369,3.09158e-08
14103,4.40997,2,20.6226,27.6878,15.5455,1.33933,0.066399,-0.520823,-0.409311,10.522,-1.6778,-10.3019,0.265373,2.27245,0.312371,3.09153e-08
14104,10.4116,2,20.6226,27.6878,15.5455,1.33934,0.0663989,-0.520817,-0.409314,10.5219,-1.67779,-10.3019,0.265375,2.27249,0.312369,3.09156e-08
14105,-7.95593,2,20.6226,27.6878,15.5455,1.33934,0.0663992,-0.520828,-0.409315,10.5224,-1.67781,-10.3019,0.265375,2.2725,0.312368,3.09148e-08
14106,-1.04863,2,20.6227,27.6879,15.5455,1.33935,0.0663988,-0.520831,-0.409315,10.5231,-1.67785,-10.3019,0.265376,2.27251,0.312367,3.09149e-08
14107,-6.5229,2,20.6227,27.6879,15.5455,1.33934,0.0663983,-0.52083,-0.409317,10.5232,-1.67786,-10.3019,0.265375,2.27248,0.312366,3.09156e-08
14108,-8.83195,2,20.6226,27.6879,15.5455,1.33934,0.0663979,-0.520828,-0.409314,10.5231,-1.67787,-10.3019,0.265375,2.27247,0.312367,3.09153e-08
14109,0.1873,2,20.6225,27.6878,15.5455,1.33934,0.0663984,-0.520832,-0.409311,10.5229,-1.67787,-10.3019,0.265375,2.27246,0.312367,3.09154e-08
14110,-4.75358,2,20.6226,27.6878,15.5455,1.33934,0.0663985,-0.520829,-0.409314,10.5225,-1.67788,-10.3019,0.265377,2.27243,0.312365,3.09158e-08
14111,-2.17132,2,20.6225,27.6878,15.5455,1.33934,0.0663987,-0.520822,-0.409312,10.5226,-1.67788,-10.3019,0.265377,2.27243,0.312364,3.09157e-08
14112,6.23302,2,20.6225,27.6878,15.5455,1.33935,0.066399,-0.520819,-0.409312,10.5229,-1.67787,-10.3019,0.265377,2.27244,0.312363,3.09158e-08
14113,5.49416,2,20.6225,27.6878,15.5455,1.33936,0.0663993,-0.520826,-0.409311,10.5232,-1.67785,-10.3019,0.265377,2.27242,0.312362,3.09164e-08
14114,2.4624,2,20.6225,27.6878,15.5455,1.33937,0.0663995,-0.520828,-0.409309,10.5233,-1.67784,-10.3019,0.265377,2.27237,0.312361,3.09171e-08
14115,-0.765407,2,20.6224,27.6877,15.5455,1.33937,0.0663996,-0.520836,-0.409306,10.5235,-1.67784,-10.3019,0.265377,2.27236,0.312358,3.09177e-08
14116,-2.46369,2,20.6224,27.6878,15.5455,1.33937,0.0663996,-0.520847,-0.409306,10.5234,-1.67784,-10.3019,0.265377,2.27238,0.312355,3.09178e-08
14117,-12.8411,2,20.6224,27.6878,15.5455,1.33936,0.066399,-0.520849,-0.409308,10.5237,-1.67783,-10.3019,0.265376,2.27242,0.312352,3.09177e-08
14118,-12.6987,2,20.6224,27.6877,15.5455,1.33935,0.066399,-0.52084,-0.409308,10.5236,-1.67783,-10.3019,0.265377,2.27239,0.312349,3.09174e-08
14119,-3.64298,2,20.6225,27.6877,15.5455,1.33935,0.0663991,-0.520837,-0.409311,10.5238,-1.67782,-10.3019,0.265376,2.27244,0.312349,3.09169e-08
14120,-1.72362,2,20.6225,27.6877,15.5455,1.33934,0.0663994,-0.520823,-0.409313,10.5239,-1.67779,-10.3019,0.265377,2.27245,0.312349,3.09165e-08
14121,3.33543,2,20.6225,27.6877,15.5455,1.33933,0.0664001,-0.520813,-0.409312,10.5236,-1.67777,-10.3019,0.265377,2.27249,0.312349,3.09166e-08
14122,-1.65026,2,20.6227,27.6876,15.5455,1.33934,0.0663998,-0.520826,-0.409317,10.5231,-1.67774,-10.3019,0.265377,2.27253,0.312348,3.09162e-08
14123,-6.28952,2,20.6227,27.6876,15.5455,1.33934,0.0663989,-0.520833,-0.409318,10.5229,-1.67774,-10.3019,0.265376,2.27256,0.312349,3.0916e-08
14124,1.63343,2,20.6227,27.6874,15.5455,1.33936,0.0663985,-0.520819,-0.409319,10.523,-1.67773,-10.3019,0.265378,2.27261,0.312347,3.09153e-08
14125,5.00226,2,20.6227,27.6875,15.5455,1.33937,0.0663987,-0.520825,-0.409319,10.5228,-1.67773,-10.3019,0.265378,2.27265,0.312346,3.09154e-08
14126,1.14806,2,20.6227,27.6876,15.5455,1.33937,0.0663989,-0.520815,-0.409317,10.5229,-1.67773,-10.3019,0.265378,2.27267,0.312345,3.09153e-08
14127,2.13386,2,20.6227,27.6876,15.5455,1.33937,0.0663993,-0.520826,-0.409317,10.5236,-1.67778,-10.3019,0.265377,2.27271,0.312343,3.09154e-08
14128,-3.60146,2,20.6226,27.6877,15.5455,1.33938,0.0663988,-0.520823,-0.409314,10.5239,-1.67781,-10.3019,0.265377,2.27272,0.312343,3.09155e-08
14129,2.91414,2,20.6226,27.6879,15.5455,1.33937,0.0663996,-0.520827,-0.409314,10.524,-1.67784,-10.3019,0.265376,2.27274,0.312343,3.09155e-08
14130,5.14284,2,20.6226,27.688,15.5455,1.33936,0.0664006,-0.520837,-0.409313,10.5235,-1.67787,-10.3019,0.265376,2.27277,0.312345,3.09153e-08
14131,0.354417,2,20.6227,27.6883,15.5455,1.33935,0.0664014,-0.52084,-0.409314,10.5236,-1.67791,-10.3019,0.265375,2.2728,0.312346,3.09147e-08
14132,-1.054,2,20.6227,27.6885,15.5455,1.33934,0.0664025,-0.520857,-0.409315,10.5238,-1.67794,-10.3019,0.265374,2.27279,0.312346,3.09149e-08
14133,-3.45414,2,20.6227,27.6887,15.5455,1.33934,0.066403,-0.520859,-0.409314,10.5233,-1.67798,-10.3019,0.265374,2.27277,0.312346,3.09146e-08
14134,0.350788,2,20.6227,27.6889,15.5455,1.33934,0.0664029,-0.520858,-0.409317,10.5232,-1.67799,-10.3019,0.265374,2.27277,0.312347,3.09151e-08
14135,-0.639622,2,20.6228,27.689,15.5455,1.33934,0.0664033,-0.520854,-0.409319,10.5231,-1.678,-10.3019,0.265374,2.27274,0.312346,3.09152e-08
14136,-16.6296,2,20.6228,27.6891,15.5455,1.33934,0.0664031,-0.520859,-0.409319,10.5231,-1.67801,-10.3019,0.265373,2.27272,0.312346,3.0914e-08
14137,-1.49624,2,20.6228,27.6891,15.5455,1.33934,0.0664037,-0.520861,-0.409322,10.523,-1.67804,-10.3019,0.265373,2.27272,0.312345,3.09137e-08
14138,-7.39215,2,20.6229,27.6892,15.5455,1.33933,0.066404,-0.520874,-0.409322,10.5231,-1.67806,-10.3019,0.265372,2.27273,0.312344,3.09132e-08
14139,-7.12546,2,20.6228,27.6892,15.5455,1.33933,0.0664036,-0.520867,-0.409322,10.5229,-1.67808,-10.3019,0.265372,2.27273,0.31234,3.09129e-08
14140,3.42902,2,20.6228,27.6893,15.5455,1.33933,0.0664039,-0.520869,-0.409322,10.5232,-1.67811,-10.3019,0.265373,2.27277,0.312339,3.09131e-08
14141,-2.28005,2,20.6229,27.6894,15.5455,1.33933,0.0664042,-0.520882,-0.409325,10.5234,-1.67812,-10.3019,0.265371,2.27274,0.312339,3.09134e-08
14142,3.2891,2,20.6229,27.6896,15.5455,1.33934,0.0664052,-0.520885,-0.409328,10.5235,-1.67813,-10.3019,0.26537,2.27273,0.312339,3.09127e-08
14143,-4.57081,2,20.6228,27.6897,15.5455,1.33932,0.0664054,-0.520883,-0.409324,10.5231,-1.67815,-10.3019,0.26537,2.27274,0.312338,3.09131e-08
14144,-8.63125,2,20.6228,27.6898,15.5455,1.33931,0.066406,-0.520889,-0.409324,10.5232,-1.67818,-10.3019,0.265369,2.27273,0.312337,3.09128e-08
14145,-7.58598,2,20.6229,27.6898,15.5455,1.33931,0.0664056,-0.520889,-0.409327,10.523,-1.67817,-10.3019,0.26537,2.27274,0.312336,3.09123e-08
14146,-0.00325063,2,20.623,27.6898,15.5455,1.33931,0.0664061,-0.520899,-0.409331,10.5226,-1.67819,-10.3019,0.26537,2.27274,0.312338,3.09119e-08
14147,0.968684,2,20.6229,27.6898,15.5455,1.33931,0.0664062,-0.520899,-0.409329,10.5225,-1.6782,-10.3019,0.26537,2.27274,0.312337,3.09122e-08
14148,-3.79616,2,20.6228,27.6897,15.5455,1.33931,0.0664064,-0.520906,-0.409326,10.5226,-1.6782,-10.3019,0.26537,2.27273,0.312333,3.09122e-08
14149,-5.58805,2,20.6228,27.6899,15.5455,1.33931,0.0664059,-0.520897,-0.409325,10.5225,-1.67822,-10.3019,0.26537,2.2727,0.312334,3.09121e-08
14150,-1.1622,2,20.6228,27.6899,15.5455,1.33933,0.0664063,-0.520897,-0.409326,10.5227,-1.67825,-10.3019,0.26537,2.27269,0.312333,3.09112e-08
14151,-2.47399,2,20.6228,27.69,15.5455,1.33933,0.0664066,-0.520891,-0.409326,10.5226,-1.67825,-10.3019,0.265369,2.2727,0.312332,3.09109e-08
14152,-6.2497,2,20.6228,27.6901,15.5455,1.33933,0.0664063,-0.520895,-0.409323,10.5227,-1.67824,-10.3019,0.26537,2.27268,0.312332,3.09108e-08
14153,5.06837,2,20.6228,27.6901,15.5455,1.33933,0.0664073,-0.520911,-0.409323,10.5233,-1.67825,-10.3019,0.265367,2.27269,0.312331,3.09111e-08
14154,4.25505,2,20.6228,27.69,15.5455,1.33933,0.0664077,-0.52091,-0.409325,10.5239,-1.67822,-10.3019,0.265367,2.27269,0.312332,3.09119e-08
14155,-2.62647,2,20.6228,27.6899,15.5455,1.33933,0.0664075,-0.520906,-0.409325,10.5241,-1.67821,-10.3019,0.265367,2.27268,0.312333,3.09123e-08
14156,-12.8556,2,20.6229,27.6899,15.5455,1.33932,0.0664073,-0.520907,-0.409327,10.5239,-1.67821,-10.3019,0.265367,2.27265,0.312332,3.0912e-08
14157,-10.4578,2,20.6229,27.6898,15.5455,1.33931,0.0664072,-0.520912,-0.409329,10.5235,-1.67819,-10.3019,0.265368,2.27262,0.312334,3.09119e-08
14158,-7.15796,2,20.6228,27.6898,15.5455,1.3393,0.0664075,-0.520908,-0.409325,10.5231,-1.67818,-10.3019,0.265368,2.27265,0.312332,3.09111e-08
14159,-3.70248,2,20.6227,27.6898,15.5455,1.33929,0.0664076,-0.520902,-0.409322,10.5227,-1.67819,-10.3019,0.265368,2.27268,0.312333,3.09103e-08
14160,-6.7719,2,20.6228,27.6898,15.5455,1.33929,0.066408,-0.520908,-0.409324,10.5225,-1.67819,-10.3019,0.265368,2.27266,0.312332,3.09098e-08
14161,2.013,2,20.6228,27.6898,15.5455,1.33928,0.0664096,-0.520924,-0.409325,10.5223,-1.6782,-10.3019,0.265366,2.27263,0.312331,3.09099e-08
14162,-9.48683,2,20.6228,27.6897,15.5455,1.33927,0.0664097,-0.520932,-0.409327,10.5225,-1.6782,-10.3019,0.265365,2.27261,0.312328,3.09099e-08
14163,-8.07321,2,20.6228,27.6897,15.5455,1.33928,0.0664091,-0.520926,-0.409324,10.5231,-1.67821,-10.3019,0.265365,2.27261,0.312326,3.09095e-08
14164,-1.98915,2,20.6229,27.6896,15.5455,1.33929,0.0664089,-0.520924,-0.409328,10.5233,-1.67818,-10.3019,0.265366,2.27258,0.312329,3.09094e-08
14165,-4.03072,2,20.6229,27.6896,15.5455,1.33928,0.0664089,-0.520906,-0.409329,10.5237,-1.67818,-10.3019,0.265367,2.27258,0.312332,3.09091e-08
14166,-6.52058,2,20.6229,27.6895,15.5455,1.33927,0.0664092,-0.520904,-0.409331,10.5239,-1.67818,-10.3019,0.265366,2.2726,0.312335,3.09084e-08
14167,-12.338,2,20.6229,27.6895,15.5455,1.33927,0.0664076,-0.520892,-0.409332,10.5245,-1.67817,-10.3019,0.265367,2.27261,0.312337,3.09084e-08
14168,-11.2022,2,20.623,27.6896,15.5455,1.33926,0.0664073,-0.520887,-0.409334,10.525,-1.67816,-10.3019,0.265369,2.2726,0.312337,3.09081e-08
14169,-3.529,2,20.623,27.6896,15.5455,1.33927,0.0664064,-0.520892,-0.409335,10.5251,-1.67814,-10.3019,0.265368,2.2726,0.312342,3.09083e-08
14170,-3.53287,2,20.6231,27.6897,15.5455,1.33926,0.0664063,-0.52089,-0.40934,10.525,-1.67815,-10.3019,0.265368,2.27261,0.312344,3.09087e-08
14171,-0.0209632,2,20.6231,27.6897,15.5455,1.33924,0.0664069,-0.520898,-0.40934,10.5256,-1.67817,-10.3019,0.265367,2.27263,0.312347,3.09087e-08
14172,-0.743005,2,20.6231,27.6898,15.5455,1.33926,0.0664065,-0.520903,-0.409343,10.5259,-1.67821,-10.3019,0.265366,2.27263,0.312349,3.09085e-08
14173,5.02455,2,20.6231,27.6899,15.5455,1.33926,0.0664064,-0.520888,-0.409341,10.5262,-1.67824,-10.3019,0.265368,2.27267,0.312352,3.09088e-08
14174,-2.991,2,20.6231,27.6899,15.5455,1.33926,0.0664059,-0.52088,-0.40934,10.5264,-1.67826,-10.3019,0.265369,2.27269,0.312355,3.09084e-08
14175,2.20028,2,20.6231,27.6899,15.5455,1.33927,0.0664057,-0.520866,-0.409337,10.5262,-1.67826,-10.3019,0.26537,2.27271,0.312359,3.09082e-08
14176,-5.52894,2,20.623,27.6899,15.5455,1.33927,0.0664057,-0.520872,-0.409337,10.5268,-1.67827,-10.3019,0.26537,2.27271,0.312361,3.09076e-08
14177,-1.18167,2,20.623,27.69,15.5455,1.33927,0.066406,-0.520868,-0.409333,10.5271,-1.6783,-10.3019,0.265372,2.27272,0.31236,3.09072e-08
14178,5.4876,2,20.6229,27.6901,15.5455,1.33926,0.0664071,-0.520865,-0.409329,10.5274,-1.67831,-10.3019,0.265372,2.27274,0.312362,3.09068e-08
14179,2.08994,2,20.623,27.6901,15.5455,1.33927,0.0664075,-0.52086,-0.40933,10.5275,-1.67833,-10.3019,0.265372,2.27274,0.312361,3.09068e-08
14180,4.41103,2,20.623,27.6901,15.5455,1.33928,0.066408,-0.520856,-0.409331,10.5277,-1.67834,-10.3019,0.265372,2.27271,0.312361,3.0907e-08
14181,1.83932,2,20.623,27.6902,15.5455,1.33929,0.0664083,-0.520868,-0.409331,10.5273,-1.67837,-10.3019,0.265372,2.27269,0.31236,3.09069e-08
14182,4.30047,2,20.6231,27.6902,15.5455,1.3393,0.0664084,-0.520869,-0.409334,10.5274,-1.67838,-10.3019,0.265373,2.2727,0.31236,3.0907e-08
14183,-1.21748,2,20.6232,27.6903,15.5455,1.3393,0.066408,-0.520871,-0.409339,10.5277,-1.67838,-10.3019,0.265373,2.27274,0.312363,3.09068e-08
14184,-2.73603,2,20.6233,27.6903,15.5455,1.33931,0.0664074,-0.520867,-0.409342,10.5281,-1.67836,-10.3019,0.265374,2.27275,0.312366,3.09066e-08
14185,1.72583,2,20.6233,27.6905,15.5455,1.33931,0.0664081,-0.520863,-0.409343,10.5283,-1.67834,-10.3019,0.265373,2.27274,0.31237,3.09065e-08
14186,2.12676,2,20.6234,27.6905,15.5455,1.3393,0.0664085,-0.520862,-0.409345,10.5286,-1.67833,-10.3019,0.265372,2.27275,0.31237,3.09069e-08
14187,-5.08432,2,20.6234,27.6905,15.5455,1.33929,0.0664085,-0.520867,-0.409344,10.5285,-1.67834,-10.3019,0.265371,2.27279,0.312369,3.09074e-08
14188,-11.2653,2,20.6235,27.6906,15.5455,1.33929,0.0664077,-0.520858,-0.409347,10.5284,-1.67836,-10.3019,0.265372,2.27277,0.312366,3.09072e-08
14189,-4.26213,2,20.6235,27.6907,15.5455,1.3393,0.0664076,-0.52085,-0.409348,10.5284,-1.67838,-10.3019,0.265373,2.27273,0.312361,3.09077e-08
14190,0.973154,2,20.6235,27.6908,15.5455,1.3393,0.0664083,-0.520845,-0.409349,10.5284,-1.67839,-10.3019,0.265373,2.27272,0.312359,3.09077e-08
14191,-1.355,2,20.6235,27.6908,15.5455,1.3393,0.066409,-0.520855,-0.40935,10.5286,-1.6784,-10.3019,0.265373,2.27272,0.312357,3.09073e-08
14192,-4.55593,2,20.6236,27.6909,15.5455,1.33929,0.066409,-0.520854,-0.409354,10.5287,-1.67839,-10.3019,0.265374,2.27273,0.312356,3.09075e-08
14193,-8.63159,2,20.6236,27.6909,15.5455,1.33929,0.0664091,-0.520853,-0.409351,10.529,-1.67841,-10.3019,0.265374,2.27271,0.312352,3.09072e-08
14194,-1.0407,2,20.6236,27.6909,15.5455,1.33929,0.0664092,-0.520858,-0.409353,10.5291,-1.67841,-10.3019,0.265373,2.27272,0.312348,3.09079e-08
14195,4.21709,2,20.6237,27.691,15.5455,1.3393,0.0664091,-0.520842,-0.409354,10.5288,-1.6784,-10.3019,0.265373,2.27271,0.312346,3.09091e-08
14196,-6.44455,2,20.6237,27.6909,15.5455,1.3393,0.0664087,-0.520833,-0.409355,10.529,-1.67835,-10.3019,0.265373,2.27272,0.312347,3.0909e-08
14197,-13.3922,2,20.6236,27.6908,15.5455,1.3393,0.0664078,-0.520828,-0.409351,10.5287,-1.67834,-10.3019,0.265373,2.27268,0.312347,3.09089e-08
14198,-12.9101,2,20.6236,27.6908,15.5455,1.3393,0.0664076,-0.52083,-0.409352,10.5279,-1.67834,-10.3019,0.265372,2.27264,0.312346,3.09084e-08
14199,5.91594,2,20.6236,27.6908,15.5455,1.3393,0.0664069,-0.520829,-0.409351,10.5272,-1.67832,-10.3019,0.265372,2.27267,0.312348,3.09099e-08
14200,4.49438,2,20.6236,27.6907,15.5455,1.33932,0.0664064,-0.520826,-0.409351,10.5268,-1.67832,-10.3019,0.265373,2.27269,0.312348,3.09105e-08
14201,0.738306,2,20.6235,27.6908,15.5455,1.33929,0.0664076,-0.520832,-0.409348,10.5268,-1.67832,-10.3019,0.265372,2.2727,0.312347,3.09111e-08
14202,6.40537,2,20.6234,27.6909,15.5455,1.33928,0.0664082,-0.520821,-0.409343,10.5267,-1.67834,-10.3019,0.265372,2.27271,0.312347,3.09123e-08
14203,-6.73241,2,20.6233,27.6909,15.5455,1.33927,0.066408,-0.520813,-0.40934,10.5269,-1.67836,-10.3019,0.265372,2.27271,0.312348,3.09124e-08
14204,-3.42288,2,20.6233,27.6909,15.5455,1.33928,0.0664075,-0.520794,-0.409341,10.5272,-1.67836,-10.3019,0.265373,2.27268,0.312348,3.09124e-08
14205,-3.85894,2,20.6233,27.6908,15.5455,1.33929,0.066407,-0.520794,-0.409341,10.5271,-1.67837,-10.3019,0.265373,2.27264,0.312349,3.09125e-08
14206,6.78958,2,20.6232,27.6909,15.5455,1.33927,0.0664086,-0.520811,-0.409337,10.5269,-1.6784,-10.3019,0.265372,2.27262,0.312351,3.09131e-08
14207,2.38005,2,20.6233,27.6911,15.5455,1.33929,0.0664083,-0.520804,-0.409338,10.527,-1.67841,-10.3019,0.265373,2.27263,0.312352,3.0913e-08
14208,1.81619,2,20.6233,27.6911,15.5455,1.33929,0.0664089,-0.520792,-0.409339,10.527,-1.67843,-10.3019,0.265373,2.27267,0.31235,3.09126e-08
14209,10.1123,2,20.6233,27.6912,15.5455,1.33929,0.0664095,-0.520793,-0.409339,10.527,-1.67843,-10.3019,0.265373,2.27275,0.31235,3.09128e-08
