iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
238,445.731,1,13.5418,39.3078,21.6343,13.3707,1.88244,0.266907,1.07087,0.196939,0.8255,2.22045e-16
239,442.97,1,13.4363,37.0085,21.8936,13.3777,1.89783,0.262234,0.931347,0.198116,0.834091,2.22045e-16
240,446.49,1,13.5322,35.5257,22.1415,14.5269,1.95945,0.25813,0.939065,0.18638,0.836071,2.22045e-16
241,444.16,1,13.5319,36.0402,22.2611,13.5902,1.97464,0.262371,0.919236,0.170021,0.806477,2.22045e-16
242,436.173,1,13.4663,34.1209,22.3423,14.3327,1.89088,0.253907,0.969564,0.172539,0.781361,2.22045e-16
243,432.983,1,13.5482,32.586,22.1735,14.0879,1.86532,0.261574,0.985839,0.160892,0.770059,2.22045e-16
244,429.403,1,13.5275,34.8527,21.1106,14.745,1.83187,0.257427,1.05924,0.163835,0.707225,0.000153758
245,442.39,1,13.3747,36.7919,21.3743,15.1178,1.95482,0.25721,1.02766,0.180091,0.69403,0.0012136
246,450.583,1,13.5516,36.8423,21.1831,15.173,2.03183,0.262254,1.0005,0.185668,0.709406,2.22045e-16
247,458.291,1,13.4714,42.6912,20.5065,14.5559,2.09661,0.271558,1.03317,0.18651,0.701942,2.22045e-16
248,457.393,1,13.5215,42.1604,21.0552,14.2716,2.07999,0.266789,1.07388,0.20142,0.653153,0.00010061
249,450.818,1,13.4901,39.9916,21.2166,14.7149,2.07129,0.265821,0.941377,0.191671,0.648768,2.22045e-16
250,448.842,1,13.5315,41.5593,21.0035,15.0261,2.04938,0.267585,0.946128,0.184777,0.662521,2.22045e-16
251,447.439,1,13.381,38.8976,21.825,14.4354,2.00399,0.254297,0.94284,0.196716,0.711814,5.13564e-05
252,447.785,1,13.3474,42.538,21.5729,14.6469,2.00344,0.250528,1.01501,0.184433,0.732669,2.22045e-16
253,448.544,1,13.4941,39.6244,21.6069,13.7685,2.00893,0.254527,0.946454,0.191985,0.751902,2.22045e-16
254,434.229,1,13.4965,38.3288,21.5433,13.7197,1.8517,0.260891,0.928755,0.184649,0.775841,2.22045e-16
255,437.375,1,13.4539,39.9547,21.5231,13.9009,1.90261,0.272223,0.894205,0.183995,0.739042,2.22045e-16
256,433.21,1,13.4809,40.2307,21.2364,14.9347,1.85923,0.261434,0.952806,0.186972,0.705801,2.22045e-16
257,419.176,1,13.5267,42.7189,20.8495,14.3396,1.78214,0.262499,0.886443,0.171624,0.66464,2.22045e-16
258,426.339,1,13.4076,40.5485,20.8842,13.8066,1.83957,0.256197,0.859581,0.179567,0.710383,2.22045e-16
259,432.565,1,13.584,42.4091,20.9505,14.3595,1.85538,0.270884,0.89171,0.182256,0.742541,2.22045e-16
260,434.352,1,13.4845,43.1712,21.2215,13.9116,1.89327,0.259935,0.889482,0.179028,0.739618,2.22045e-16
261,427.882,1,13.6161,43.5908,20.9683,14.1478,1.84606,0.262864,0.844718,0.178189,0.730577,0.000125027
262,429.801,1,13.5587,43.5079,20.7715,14.5309,1.83938,0.270258,0.855283,0.179349,0.765353,0.0123553
263,434.663,1,13.5791,41.0541,21.2589,13.5919,1.87669,0.265939,0.87336,0.184889,0.765414,2.22045e-16
264,430.327,1,13.6195,38.599,21.2226,13.8004,1.82728,0.269487,0.831644,0.187421,0.790973,2.22045e-16
265,427.917,1,13.4834,39.2232,21.64,13.4009,1.81926,0.261358,0.798508,0.203242,0.745355,0.000138485
266,433.166,1,13.58,40.0229,21.5345,14.2473,1.84073,0.259305,0.870726,0.205531,0.76441,0.0122983
267,432.78,1,13.598,38.9073,21.6646,14.2597,1.8457,0.267662,0.845036,0.205605,0.728863,0.000447574
268,439.681,1,13.5836,37.0555,21.8877,14.8076,1.89434,0.268895,0.834671,0.2051,0.785898,2.22045e-16
269,442.254,1,13.4596,34.5879,22.1496,14.6096,1.9107,0.260346,0.814293,0.208277,0.860108,2.22045e-16
270,437.017,1,13.5666,35.2156,22.1341,13.8022,1.86392,0.275154,0.809746,0.212478,0.785474,2.22045e-16
271,436.165,1,13.5375,35.6655,21.9222,13.7172,1.81861,0.271062,0.874909,0.223804,0.786793,2.22045e-16
272,440.087,1,13.4877,35.789,22.0301,14.7651,1.85532,0.265721,0.877168,0.220272,0.808806,2.22045e-16
273,438.061,1,13.5072,34.9746,22.0051,14.8627,1.87246,0.262302,0.806743,0.230733,0.760971,0.00018999
274,430.137,1,13.5578,36.3228,21.9753,14.5296,1.75918,0.267009,0.863661,0.259344,0.690814,0.00468881
275,429.438,1,13.4734,40.81,21.1625,14.7971,1.76655,0.260977,0.87995,0.242223,0.716942,2.22045e-16
276,440.468,1,13.471,37.249,20.8944,14.7191,1.87477,0.262933,0.856826,0.243166,0.733065,0.000143735
277,444.184,1,13.5415,38.6085,20.7898,14.7195,1.88241,0.249375,0.909095,0.257626,0.75934,2.22045e-16
278,438.807,1,13.3805,34.4933,21.3649,15.9226,1.78487,0.255369,0.944036,0.295781,0.707355,2.22045e-16
279,439.249,1,13.348,35.9873,21.2665,15.543,1.79256,0.247757,0.978646,0.292281,0.699033,2.22045e-16
280,443.665,1,13.3927,34.2703,21.4189,16.4982,1.84168,0.247338,0.984444,0.276479,0.730174,2.22045e-16
281,446.796,1,13.4568,37.3673,21.2605,14.8621,1.84177,0.264726,0.919422,0.284965,0.80037,2.22045e-16
282,451.334,1,13.4603,36.6021,21.6428,14.4005,1.87809,0.258594,0.900794,0.295125,0.816303,2.22045e-16
283,451.214,1,13.4393,36.3476,21.2596,14.2584,1.93826,0.253703,0.881707,0.277499,0.753456,0.000137418
284,447.296,1,13.3849,35.4513,21.7913,14.5431,1.89843,0.252677,0.921447,0.269582,0.742489,2.22045e-16
285,446.092,1,13.4211,35.1158,21.8817,13.9717,1.88501,0.256329,0.984574,0.262926,0.703525,2.22045e-16
286,443.191,1,13.4482,38.3588,22.0532,13.6946,1.84902,0.259484,0.983182,0.262737,0.71316,2.22045e-16
287,440.149,1,13.5089,39.4172,21.893,13.4794,1.82109,0.254016,0.966187,0.269024,0.707004,2.22045e-16
288,444.267,1,13.5974,37.9636,21.6291,14.1701,1.876,0.266716,0.984008,0.262813,0.668209,2.22045e-16
289,448.768,1,13.5557,38.0943,21.8699,14.4685,1.92778,0.262625,0.992464,0.252948,0.671406,2.22045e-16
290,441.473,1,13.4235,39.8525,21.3308,14.8851,1.87707,0.256328,0.959365,0.250773,0.663865,2.22045e-16
291,442.442,1,13.45,37.5474,21.273,15.5608,1.90654,0.263293,0.950716,0.232302,0.668559,2.22045e-16
292,447.897,1,13.4217,38.1839,21.2376,16.4065,1.93265,0.264799,0.997126,0.225561,0.716064,2.22045e-16
293,445.447,1,13.3828,36.7773,21.6662,15.9758,1.91043,0.261271,1.0372,0.218409,0.713264,4.23004e-05
294,441.14,1,13.4556,37.1783,21.7295,16.2814,1.87644,0.258502,1.04862,0.21055,0.710118,2.22045e-16
295,440.295,1,13.3837,36.7328,21.0466,15.959,1.90302,0.25906,1.03219,0.21194,0.653915,0.000198094
296,439.37,1,13.4747,36.3123,21.0441,15.402,1.86965,0.26178,1.03411,0.221698,0.651238,0.0151246
297,435.128,1,13.3344,37.2514,20.9086,15.8486,1.84617,0.262695,0.953425,0.218191,0.678609,0.00237459
298,442.616,1,13.44,39.0093,20.3906,15.1717,1.92103,0.270224,0.965495,0.212876,0.665917,2.22045e-16
299,440.624,1,13.2403,39.5409,20.3364,15.4147,1.93167,0.25524,0.993282,0.204493,0.651378,2.22045e-16
300,435.634,1,13.3844,36.816,20.4181,15.2798,1.85036,0.257596,0.986072,0.208317,0.703427,2.22045e-16
301,437.159,1,13.3662,37.2237,20.5256,15.3545,1.84663,0.266349,1.11234,0.20939,0.627192,2.22045e-16
302,435.749,1,13.486,38.3267,20.9862,15.5991,1.84489,0.266131,1.05166,0.201005,0.669188,0.000122222
303,430.085,1,13.3673,36.4357,20.8927,15.2277,1.78965,0.262054,1.01076,0.211871,0.666358,2.22045e-16
304,435.316,1,13.4063,36.8961,21.2251,15.6333,1.78755,0.266619,1.13995,0.21298,0.689012,2.22045e-16
305,441.702,1,13.355,35.2862,21.0382,16.5112,1.825,0.267565,1.16827,0.224296,0.697904,0.00013889
306,442.679,1,13.3973,38.4637,21.2119,15.9809,1.81167,0.270403,1.22115,0.230544,0.692362,2.22045e-16
307,436.089,1,13.3689,37.3596,21.5277,16.2191,1.7371,0.262614,1.24129,0.243653,0.686789,2.22045e-16
308,439.108,1,13.4054,36.1163,21.4699,16.1757,1.7929,0.266075,1.19156,0.229601,0.684347,2.22045e-16
309,437.198,1,13.4004,33.241,21.8528,17.0358,1.78856,0.269877,1.15582,0.225651,0.674807,2.22045e-16
310,446.085,1,13.5321,35.9335,21.7027,16.7271,1.86933,0.276927,1.21797,0.225268,0.641143,2.22045e-16
311,439.356,1,13.5009,32.502,21.5264,16.9454,1.83257,0.267295,1.22062,0.209613,0.647272,2.22045e-16
312,449.111,1,13.3361,32.7504,21.7805,16.5856,1.88672,0.261491,1.26443,0.224574,0.689286,2.22045e-16
313,444.028,1,13.4326,37.3671,20.9774,16.9652,1.86015,0.255084,1.17965,0.223082,0.70531,2.22045e-16
314,447.053,1,13.4311,39.2731,21.1388,16.6482,1.87361,0.245782,1.18937,0.224162,0.760562,2.48544e-05
315,444.482,1,13.4289,36.7366,20.955,16.4435,1.85962,0.257708,1.18643,0.222174,0.705759,2.22045e-16
316,452.24,1,13.4807,35.8644,20.8035,15.6961,1.93621,0.258786,1.17636,0.244748,0.655146,2.22045e-16
317,452.709,1,13.4004,38.0962,20.7499,16.8484,1.94847,0.251519,1.14726,0.241406,0.684737,2.22045e-16
318,450.899,1,13.465,36.6752,20.701,16.0064,1.88731,0.257298,1.15402,0.26489,0.694911,0.000137142
319,458.445,1,13.5358,36.5116,21.0442,16.0729,1.95461,0.268191,1.1837,0.253302,0.704859,2.22045e-16
320,450.856,1,13.5118,34.6162,20.4436,16.2953,1.88313,0.266126,1.17353,0.252138,0.700822,2.22045e-16
321,454.061,1,13.551,37.6204,20.1683,16.1411,1.91413,0.27085,1.2105,0.250333,0.677679,2.22045e-16
322,450.756,1,13.4766,41.6216,20.4524,16.3919,1.88714,0.259775,1.34198,0.22502,0.691766,2.22045e-16
323,456.417,1,13.5403,39.2867,20.6414,16.9145,1.88531,0.252648,1.37732,0.267067,0.709539,2.22045e-16
324,455.279,1,13.5152,37.9839,20.9172,17.353,1.86963,0.263007,1.34134,0.275412,0.684332,2.22045e-16
325,451.663,1,13.3754,36.1879,20.8036,17.1231,1.85336,0.260637,1.19062,0.28081,0.707508,2.22045e-16
326,446.839,1,13.5299,32.2016,20.939,17.2019,1.82308,0.257733,1.11902,0.286458,0.722939,2.22045e-16
327,445.853,1,13.477,31.2659,20.9862,17.0797,1.78512,0.26187,1.11719,0.295269,0.747261,2.22045e-16
328,449.773,1,13.6048,33.3281,20.6294,16.1977,1.7879,0.271325,1.2386,0.280906,0.767752,2.22045e-16
329,446.996,1,13.5482,38.3958,20.4475,16.7162,1.79245,0.26611,1.1563,0.286642,0.733898,2.22045e-16
330,445.258,1,13.5697,34.8258,20.88,16.7218,1.82099,0.267658,1.15369,0.257104,0.702741,4.21907e-05
331,454.039,1,13.5952,35.3722,21.3331,16.2574,1.89757,0.26316,1.26245,0.261488,0.671008,2.22045e-16
332,450.877,1,13.5366,36.9893,21.2308,15.2158,1.89647,0.260487,1.1532,0.263953,0.668039,8.6472e-05
333,442.968,1,13.4275,37.3837,21.6926,15.4854,1.84517,0.256491,1.18926,0.255929,0.613013,2.22045e-16
334,444.986,1,13.5348,34.5167,21.4326,14.8172,1.90043,0.264321,1.16687,0.237283,0.582833,2.22045e-16
335,440.409,1,13.5941,34.8115,21.4492,15.4369,1.83589,0.264887,1.19608,0.2288,0.624632,8.32159e-05
336,440.144,1,13.5462,34.3206,21.0199,15.8676,1.82594,0.270473,1.15471,0.226744,0.65993,2.22045e-16
337,442.682,1,13.5752,33.6355,21.3113,16.1337,1.8837,0.26795,1.04405,0.227974,0.654937,2.22045e-16
338,448.843,1,13.4271,33.3664,22.0383,16.0609,1.90698,0.266883,1.19583,0.218945,0.687143,9.71081e-05
339,443.34,1,13.3392,36.8858,21.4259,15.9608,1.87078,0.265444,1.15944,0.225864,0.651258,0.0172618
340,432.224,1,13.4698,35.2382,21.2635,15.8705,1.80417,0.255343,1.07639,0.219294,0.659871,0.0252424
341,439.19,1,13.3093,37.5426,20.9644,15.1623,1.85049,0.252784,1.08004,0.222966,0.680795,9.56677e-05
342,425.455,1,13.459,37.5083,20.7822,15.5334,1.73198,0.259886,0.985127,0.218511,0.702702,0.0121069
343,427.075,1,13.4245,37.0357,20.8555,15.0035,1.76612,0.261619,0.94692,0.212688,0.698785,0.00157294
344,438.123,1,13.5346,37.3786,20.5539,15.5401,1.80773,0.26284,1.07995,0.224811,0.71872,2.22045e-16
345,447.199,1,13.3993,36.014,20.4876,15.3744,1.89085,0.262516,1.0739,0.231494,0.72312,2.22045e-16
346,439.807,1,13.6013,36.6741,20.747,15.5572,1.87303,0.255407,1.08909,0.221581,0.636415,2.22045e-16
347,447.136,1,13.4749,36.4865,20.9925,15.3164,1.92776,0.265038,1.15687,0.215846,0.635987,0.000132405
348,442.231,1,13.3463,38.2938,20.8245,14.8699,1.88984,0.255227,1.13739,0.219678,0.64027,2.22045e-16
349,436.312,1,13.4133,37.2273,20.8998,15.3661,1.83917,0.262327,1.09356,0.211841,0.632004,2.22045e-16
350,437.322,1,13.3513,38.073,21.0505,14.3769,1.84771,0.253078,1.05023,0.211379,0.693799,4.4246e-05
351,438.007,1,13.4482,38.1737,21.1672,14.407,1.84227,0.261193,1.07231,0.215517,0.673556,2.22045e-16
352,431.784,1,13.4028,35.2402,21.3382,14.6675,1.78253,0.260128,0.984932,0.243929,0.646271,2.22045e-16
353,440.242,1,13.5115,36.8614,21.6441,14.9136,1.84658,0.257098,0.965168,0.237649,0.732015,2.22045e-16
354,445.43,1,13.5297,37.0855,21.5611,15.1465,1.92113,0.262094,0.941276,0.238507,0.687865,2.22045e-16
355,447.466,1,13.3502,33.9417,21.5884,14.942,1.95931,0.259439,0.977199,0.20846,0.732731,2.22045e-16
356,445.375,1,13.3822,33.4278,21.6057,15.9228,1.952,0.25814,1.01044,0.211943,0.672117,2.22045e-16
357,440.392,1,13.5175,33.0601,21.6198,15.3705,1.86289,0.26259,1.12834,0.214248,0.653276,2.22045e-16
358,436.586,1,13.5183,34.6172,21.5057,15.7269,1.79933,0.261067,1.22002,0.210123,0.66591,2.22045e-16
359,438.602,1,13.4806,36.4884,21.4841,15.4841,1.8117,0.256137,1.28479,0.215156,0.654983,2.22045e-16
360,433.556,1,13.5185,34.4191,21.7033,15.4004,1.74781,0.263123,1.21976,0.225294,0.673685,2.22045e-16
361,438.355,1,13.4438,32.8866,21.1447,16.3958,1.79775,0.258697,1.15362,0.232027,0.694321,0.000107291
362,446.124,1,13.4848,32.8615,21.2412,16.5326,1.8539,0.262173,1.17634,0.231609,0.720932,5.43028e-05
363,454.981,1,13.5783,33.8063,21.7794,17.029,1.94808,0.27148,1.20398,0.2146,0.749605,0.0291395
364,453.638,1,13.5091,33.7514,21.9745,15.9186,1.97677,0.254624,1.19007,0.208948,0.718067,2.22045e-16
365,452.328,1,13.4658,36.3741,21.7394,15.6016,1.92587,0.263327,1.25891,0.215924,0.711211,0.000133544
366,453.708,1,13.5235,37.6946,21.8877,15.5875,1.92143,0.264052,1.31633,0.220076,0.702948,2.22045e-16
367,447.502,1,13.3446,36.1438,21.5283,15.5717,1.8502,0.25615,1.35497,0.200861,0.784949,5.73959e-05
368,438.349,1,13.4772,34.9801,21.3952,15.4211,1.7936,0.25618,1.32766,0.201641,0.709236,2.22045e-16
369,435.383,1,13.4767,34.5954,21.302,14.387,1.77376,0.262121,1.22798,0.212588,0.687104,0.000106194
370,445.502,1,13.4695,34.1105,21.3161,14.6045,1.85373,0.270151,1.25881,0.203018,0.732627,2.22045e-16
371,443.66,1,13.5878,38.3283,21.5137,14.052,1.87954,0.257304,1.27955,0.194412,0.681428,2.22045e-16
372,447.811,1,13.4441,39.0023,21.2341,14.5163,1.92492,0.263737,1.31386,0.194048,0.6437,2.22045e-16
373,451.619,1,13.5177,40.4882,21.1665,16.4457,1.97756,0.265291,1.2535,0.196988,0.642639,2.22045e-16
374,456.993,1,13.395,38.5193,21.3097,14.9441,2.00112,0.26014,1.31204,0.192766,0.708682,0.000137752
375,455.82,1,13.5581,36.4767,21.3408,15.914,1.99025,0.264925,1.35148,0.186275,0.698961,2.22045e-16
376,451.329,1,13.4527,40.7449,21.215,14.9293,2.01396,0.254816,1.20457,0.172049,0.706405,0.000113525
377,459.497,1,13.4625,39.948,20.7029,15.6374,2.06906,0.259801,1.2986,0.181999,0.682261,0.00138504
378,456.525,1,13.5097,36.6252,21.2986,15.0987,2.06523,0.257352,1.2617,0.177473,0.658663,2.22045e-16
379,448.889,1,13.5214,36.8319,21.3663,15.2165,1.99872,0.258567,1.25374,0.176469,0.631855,2.22045e-16
380,446.02,1,13.4974,38.6126,21.5335,15.1556,1.91795,0.261267,1.30298,0.179296,0.689881,2.22045e-16
381,448.641,1,13.5772,35.7196,21.3136,15.0872,1.91026,0.27108,1.37227,0.178449,0.703296,0.000107791
382,444.334,1,13.4967,37.3957,21.5558,15.9906,1.9024,0.267613,1.20914,0.1963,0.664409,0.00223797
383,440.661,1,13.4811,36.4364,21.4217,15.353,1.895,0.26878,1.16721,0.191345,0.628231,2.22045e-16
384,442.62,1,13.5571,37.0012,21.5589,15.3911,1.94061,0.267982,1.23003,0.177291,0.602496,2.22045e-16
385,443.599,1,13.5512,36.191,21.871,14.8185,1.95974,0.275727,1.19864,0.17221,0.591477,2.22045e-16
386,445.996,1,13.4904,35.9109,21.739,15.3159,1.9488,0.267354,1.1774,0.187262,0.64999,0.000173188
387,450.002,1,13.5869,39.4235,21.486,14.4153,1.95645,0.264755,1.30549,0.181998,0.677775,2.22045e-16
388,441.624,1,13.4328,37.6176,21.033,15.2103,1.92434,0.248139,1.18161,0.176078,0.686762,2.22045e-16
389,443.971,1,13.4691,39.0827,21.2401,15.2429,1.89992,0.261402,1.19374,0.174316,0.767799,2.22045e-16
390,435.54,1,13.4755,36.9868,21.2347,15.2175,1.8464,0.258591,1.20433,0.167397,0.719419,2.22045e-16
391,444.527,1,13.5734,37.7374,21.2203,14.83,1.90428,0.267573,1.29898,0.155631,0.770279,0.000195982
392,439.689,1,13.636,37.6752,21.5716,13.6247,1.91701,0.269339,1.17701,0.14694,0.739437,0.00457782
393,436.3,1,13.4882,38.7586,21.1929,14.7906,1.89063,0.265233,1.18387,0.138742,0.754493,2.22045e-16
394,439.483,1,13.454,34.4671,21.6679,14.9703,1.9482,0.257718,1.12741,0.139166,0.760336,2.22045e-16
395,431.159,1,13.4216,36.979,21.6513,15.3032,1.86294,0.268418,1.1088,0.136646,0.747796,2.22045e-16
396,432.925,1,13.39,37.0776,21.366,15.3032,1.88901,0.262827,1.16548,0.134306,0.717868,2.22045e-16
397,428.334,1,13.4154,36.4725,21.4701,15.2208,1.87632,0.253089,1.15893,0.131736,0.697997,0.000135897
398,432.347,1,13.4585,36.7967,21.271,14.0209,1.8607,0.252342,1.21782,0.140643,0.749325,2.22045e-16
399,435.347,1,13.5278,37.9058,20.7856,14.1763,1.8445,0.26702,1.16114,0.15465,0.768277,8.96496e-05
400,441.466,1,13.4012,40.1736,20.9345,14.4204,1.94176,0.26608,1.16746,0.153835,0.70898,2.22045e-16
401,437.206,1,13.4323,39.133,20.6275,15.0863,1.91099,0.256996,1.21924,0.143783,0.71379,2.22045e-16
402,428.589,1,13.4504,40.4665,20.8234,14.6299,1.81151,0.267956,1.19754,0.148717,0.692124,2.22045e-16
403,430.993,1,13.5552,41.6477,21.0081,14.2395,1.83037,0.260035,1.23721,0.145192,0.722219,2.22045e-16
404,437.42,1,13.4976,40.5076,21.0779,13.8066,1.8961,0.267676,1.16639,0.150837,0.716971,7.84554e-05
405,440.27,1,13.5661,44.7708,20.7429,13.9328,1.94531,0.266849,1.16996,0.133339,0.76256,2.22045e-16
406,430.92,1,13.592,40.924,20.324,14.8858,1.90939,0.269807,1.0753,0.129884,0.688472,2.22045e-16
407,432.871,1,13.5179,43.7939,20.3874,14.8529,1.8954,0.267016,1.04183,0.147101,0.708517,2.22045e-16
408,434.073,1,13.3875,42.3064,20.5515,14.9269,1.88281,0.262099,1.08887,0.15468,0.717227,2.22045e-16
409,430.675,1,13.3968,42.4682,20.7619,14.8437,1.87466,0.26393,1.07164,0.156943,0.654304,2.22045e-16
410,434.628,1,13.49,46.1845,20.5511,14.777,1.88759,0.256957,1.17509,0.146813,0.71454,2.22045e-16
411,439.122,1,13.4964,46.9217,20.6804,13.9743,1.93375,0.265896,1.26063,0.135213,0.697364,2.22045e-16
412,434.361,1,13.4743,52.1868,20.5697,13.7218,1.9039,0.268038,1.24645,0.131171,0.684324,0.000118406
413,431.867,1,13.483,49.2099,20.2561,14.657,1.94816,0.26399,1.15671,0.118484,0.67648,0.0282938
414,433.438,1,13.4191,48.4395,20.4052,15.32,2.01444,0.25654,1.06522,0.121318,0.651928,0.0462487
415,433.193,1,13.4975,43.8828,20.3935,14.3213,2.01909,0.263974,0.986341,0.113174,0.727398,0.0481089
416,438.369,1,13.509,46.6407,20.2931,14.3808,2.0534,0.264313,1.01824,0.117288,0.733275,0.0395575
417,436.302,1,13.6486,43.8551,20.1896,13.833,2.02097,0.265299,1.00842,0.122068,0.738314,0.0927439
418,435.811,1,13.4511,51.7136,19.819,15.268,1.95191,0.266773,1.12184,0.125862,0.753254,0.0378883
419,440.798,1,13.7039,52.2992,19.9243,14.7728,1.99992,0.272685,1.10751,0.129133,0.727276,0.0277133
420,437.558,1,13.6156,49.3558,20.3555,14.0551,1.96778,0.269733,1.11858,0.120056,0.755648,0.000105238
421,434.009,1,13.5516,47.9343,20.4485,14.4808,1.93396,0.269053,1.04796,0.133797,0.70982,0.000258025
422,433.627,1,13.5105,43.4695,20.2054,14.7278,1.95613,0.258905,1.03777,0.127684,0.724627,2.22045e-16
423,438.174,1,13.5972,44.8936,20.2051,14.0358,2.01723,0.261656,1.05796,0.121427,0.714441,2.22045e-16
424,435.177,1,13.2935,47.4286,20.2191,14.6704,1.99662,0.25155,1.05939,0.114211,0.753156,2.22045e-16
425,444.66,1,13.5273,48.0863,19.968,14.5901,2.02451,0.268313,1.11065,0.122186,0.796898,2.22045e-16
426,443.215,1,13.5284,48.3756,20.0034,14.4053,2.06359,0.260721,1.21275,0.103883,0.754713,2.22045e-16
427,448.131,1,13.4555,49.5579,20.139,14.5969,2.08341,0.264519,1.22931,0.109026,0.774724,0.000154237
428,448.055,1,13.6725,58.1901,20.1259,14.3356,2.06164,0.275487,1.17594,0.109819,0.82084,2.22045e-16
429,443.993,1,13.5819,49.6643,19.9636,15.4136,2.04745,0.274721,1.08204,0.105503,0.851918,0.000102952
430,437.064,1,13.4368,54.0098,19.8411,15.0681,2.01927,0.256765,1.12424,0.0988744,0.801432,0.00336726
431,427.837,1,13.4604,48.6074,20.0409,14.4273,1.92768,0.263972,1.04158,0.10417,0.776986,2.22045e-16
432,421.228,1,13.4218,45.6732,19.8903,14.9704,1.87581,0.259475,1.02161,0.110551,0.714242,2.22045e-16
433,427.481,1,13.4225,49.5981,19.6527,15.0134,1.92706,0.257314,1.09719,0.111474,0.701417,2.22045e-16
434,432.499,1,13.543,59.8601,19.4054,14.2874,1.92188,0.261654,1.22786,0.119406,0.690435,0.000105031
435,429.429,1,13.5295,57.6239,19.5684,14.1686,1.87033,0.260272,1.18636,0.131607,0.690723,2.22045e-16
436,425.687,1,13.6713,51.1747,19.6848,14.8528,1.84013,0.261836,1.13865,0.130703,0.69637,2.22045e-16
437,423.948,1,13.4668,51.7147,20.0439,15.1031,1.83835,0.265663,1.06549,0.131235,0.693785,0.000103109
438,423.436,1,13.4199,54.5833,19.7946,14.8168,1.82127,0.268433,1.10967,0.137018,0.659693,0.000752912
439,430.391,1,13.4531,58.929,19.5426,15.846,1.87936,0.265479,1.13951,0.147658,0.651389,0.0409861
440,437.032,1,13.3949,52.0408,19.2952,16.3209,1.97076,0.255643,1.08495,0.160583,0.65322,0.0983872
441,445.779,1,13.429,53.1256,19.217,16.8615,2.05867,0.261523,1.10357,0.178273,0.621438,0.120181
442,441.732,1,13.4511,55.4749,19.4062,15.661,1.95114,0.26071,1.13511,0.18871,0.640957,0.106132
443,440.061,1,13.4693,49.2053,19.348,15.2656,1.95292,0.259563,1.09588,0.187183,0.613088,0.0906037
444,439.075,1,13.3594,52.4539,19.7202,15.4764,1.92855,0.256546,1.20756,0.182895,0.59308,0.0737067
445,441.059,1,13.4966,50.1808,19.528,15.6044,1.89348,0.262945,1.10689,0.20222,0.654313,0.000122354
446,443.654,1,13.5656,51.373,19.5009,15.4489,1.86174,0.256749,1.2597,0.209445,0.689617,0.00814101
447,450.639,1,13.5211,48.6238,19.7009,15.6698,1.97011,0.262106,1.17477,0.209542,0.666581,0.0367622
448,449.526,1,13.47,51.3585,19.8027,15.6243,1.93507,0.255184,1.13358,0.217971,0.738437,0.0257452
449,435.468,1,13.6083,43.645,20.0364,15.4829,1.84129,0.26102,1.01548,0.21973,0.694412,0.0767854
450,435.207,1,13.6456,45.7912,19.5705,15.1942,1.82153,0.252299,1.02042,0.229788,0.693457,0.0294265
451,447.298,1,13.5026,47.0937,19.6474,14.9469,1.97435,0.265453,0.997536,0.200746,0.699249,0.00574958
452,437.794,1,13.5818,46.1542,20.0733,15.2415,1.85375,0.263931,0.988355,0.20972,0.721827,0.011753
453,442.539,1,13.5768,46.1673,20.2147,15.051,1.92721,0.264416,1.02967,0.209555,0.704245,0.105335
454,451.006,1,13.6596,47.4519,20.3044,14.4239,1.96557,0.264499,1.14193,0.2134,0.732383,0.082888
455,465.309,1,13.7744,46.3348,20.5579,14.4761,2.0735,0.270402,1.12856,0.214047,0.790535,0.0299614
456,452.058,1,13.6452,43.773,20.8704,13.9252,1.97851,0.260595,1.03214,0.214333,0.744806,0.00848824
